num,Sample.Name,Genotype,X2549.999982,X2541.176458,X2532.413785,X2523.711336,X2515.068494,X2506.484647,X2497.959193,X2489.491539,X2481.081099,X2472.727295,X2464.429556,X2456.187321,X2448.000034,X2439.867148,X2431.788122,X2423.762422,X2415.789523,X2407.868906,X2400.000057,X2392.182471,X2384.415649,X2376.699097,X2369.03233,X2361.414866,X2353.846232,X2346.32596,X2338.853588,X2331.42866,X2324.050724,X2316.719338,X2309.43406,X2302.194458,X2295.000104,X2287.850574,X2280.745452,X2273.684324,X2266.666783,X2259.692427,X2252.760858,X2245.871684,X2239.024517,X2232.218975,X2225.454678,X2218.731253,X2212.048331,X2205.405546,X2198.802538,X2192.238952,X2185.714434,X2179.228637,X2172.781218,X2166.371837,X2160.000158,X2153.665849,X2147.368583,X2141.108036,X2134.883888,X2128.695821,X2122.543524,X2116.426686,X2110.345003,X2104.298172,X2098.285894,X2092.307874,X2086.36382,X2080.453444,X2074.576459,X2068.732584,X2062.92154,X2057.143051,X2051.396843,X2045.682649,X2040.000199,X2034.349231,X2028.729484,X2023.1407,X2017.582624,X2012.055002,X2006.557587,X2001.09013,X1995.652387,X1990.244117,X1984.865081,X1979.515043,X1974.193768,X1968.901025,X1963.636586,X1958.400224,X1953.191715,X1948.010837,X1942.857371,X1937.7311,X1932.63181,X1927.559288,X1922.513323,X1917.493708,X1912.500237,X1907.532705,X1902.590913,X1897.674659,X1892.783747,X1887.917981,X1883.077167,X1878.261115,X1873.469635,X1868.702538,X1863.95964,X1859.240757,X1854.545706,X1849.874308,X1845.226384,X1840.601759,X1836.000256,X1831.421703,X1826.86593,X1822.332765,X1817.822042,X1813.333595,X1808.867257,X1804.422868,X1800.000264,X1795.599287,X1791.219778,X1786.861581,X1782.52454,X1778.208501,X1773.913313,X1769.638825,X1765.384887,X1761.151352,X1756.938072,X1752.744904,X1748.571704,X1744.418328,X1740.284637,X1736.17049,X1732.07575,X1728.000279,X1723.943942,X1719.906604,X1715.888132,X1711.888394,X1707.90726,X1703.944599,X1700.000284,X1696.074188,X1692.166184,X1688.276149,X1684.403957,X1680.549487,X1676.712617,X1672.893228,X1669.091199,X1665.306413,X1661.538753,X1657.788102,X1654.054346,X1650.337371,X1646.637065,X1642.953314,X1639.286009,X1635.635039,X1632.000296,X1628.381671,X1624.779058,X1621.19235,X1617.621443,X1614.066232,X1610.526615,X1607.002488,X1603.49375,X1600.0003,X1596.52204,X1593.05887,X1589.610691,X1586.177408,X1582.758923,X1579.355142,X1575.965969,X1572.591311,X1569.231074,X1565.885166,X1562.553497,X1559.235975,X1555.93251,X1552.643013,X1549.367396,X1546.105571,X1542.857451,X1539.62295,X1536.401982,X1533.194463,X1530.000309,X1526.819436,X1523.651762,X1520.497205,X1517.355682,X1514.227115,X1511.111422,X1508.008525,X1504.918345,X1501.840803,X1498.775823,X1495.723327,X1492.68324,X1489.655486,X1486.63999,X1483.636678,X1480.645475,X1477.66631,X1474.69911,X1471.743802,X1468.800315,X1465.868579,X1462.948523,X1460.040077,X1457.143173,X1454.257742,X1451.383716,X1448.521027,X1445.669608,X1442.829394,X1440.000318,X1437.182314,X1434.375318,X1431.579266,X1428.794093,X1426.019736,X1423.256133,X1420.50322,X1417.760937,X1415.029221,X1412.308012,X1409.597249,X1406.896872,X1404.206821,X1401.527038,X1398.857463,X1396.198039,X1393.548708,X1390.909412,X1388.280094,X1385.660698,X1383.051169,X1380.451449,X1377.861485,X1375.28122,X1372.710602,X1370.149576,X1367.598087,X1365.056084,X1362.523513,X1360.000322,X1357.486459,X1354.981872,X1352.48651,X1350.000323
1,E12175,X121,6.677015534,6.685782817,6.695974219,6.713048576,6.742552197,6.789673994,6.858910475,6.954060644,7.078354584,7.234276029,7.422813914,7.644325615,7.891474765,8.156358701,8.430089916,8.704418928,8.972973454,9.231774302,9.479246653,9.715963757,9.944166024,10.16702285,10.38774087,10.60877665,10.83156252,11.05630464,11.28296027,11.5118235,11.74388795,11.98097991,12.22585783,12.48251444,12.7566665,13.05603981,13.38970925,13.76587797,14.18815448,14.65267008,15.13776093,15.61236267,16.03859947,16.37898147,16.60537225,16.70663911,16.69170849,16.58609311,16.42300331,16.23293851,16.03622232,15.8409471,15.64589888,15.44653563,15.24139833,15.03354698,14.82891557,14.63290111,14.44744074,14.27014174,14.09568722,13.91850439,13.73510886,13.54496919,13.34968696,13.15151342,12.9518046,12.75111673,12.55022637,12.35082863,12.15526765,11.96524818,11.78029604,11.59700106,11.40965096,11.21211769,11.00010942,10.77205873,10.5308404,10.28028929,10.02352792,9.762649095,9.499529246,9.237205122,8.98058493,8.735693146,8.507679248,8.298796469,8.107837633,7.932117418,7.770652893,7.626145567,7.506585939,7.420973873,7.374772608,7.367725785,7.397220956,7.467753858,7.603467394,7.857617734,8.311896003,9.061811035,10.21890962,11.79415614,13.75196117,15.98942885,18.34985678,20.65165029,22.72623239,24.45467082,25.78978625,26.75467444,27.41909997,27.86581246,28.15546602,28.33259823,28.41236279,28.40303451,28.32200616,28.19881933,28.06750388,27.95418318,27.86779507,27.79963375,27.73246802,27.65456113,27.57185101,27.51096526,27.50437125,27.57613341,27.730488,27.94905778,28.19803055,28.44175742,28.6560066,28.8343397,28.98529106,29.12326058,29.25897387,29.39523964,29.52985321,29.66318644,29.8029197,29.96297335,30.15694864,30.38962254,30.6513878,30.91918082,31.16421257,31.36278079,31.50118402,31.58733191,31.63504656,31.65608988,31.65593207,31.6336838,31.58614856,31.51272893,31.41759322,31.30777506,31.18850716,31.05923994,30.911447,30.73603269,30.5274412,30.28791879,30.02672375,29.7549573,29.47914818,29.19757557,28.9016753,28.58183878,28.23442861,27.86598754,27.4934133,27.1338416,26.79676872,26.480443,26.1734264,25.86092097,25.53235857,25.18625062,24.82983075,24.47403078,24.12680995,23.78921795,23.45195187,23.10436269,22.74014868,22.3604706,21.9730275,21.5876481,21.21103,20.84348973,20.47939643,20.11093259,19.7331016,19.34747327,18.96071307,18.5804747,18.21124927,17.85257699,17.50020389,17.1493112,16.79775585,16.44755178,16.1038548,15.77230551,15.45838492,15.16049301,14.87740824,14.60964358,14.36107101,14.13879189,13.95066419,13.80200947,13.6931268,13.61892517,13.57078521,13.54084531,13.52324001,13.51707027,13.52397444,13.54488202,13.57902282,13.62600847,13.68998119,13.78296861,13.92481953,14.13936195,14.45145798,14.87374643,15.40149786,16.02652018,16.74305228,17.55634998,18.48582945,19.56084101,20.81043903,22.25030194,23.87215285,25.64232165,27.49999858,29.37428179,31.19643416,32.89671442,34.4070732,35.67140683,36.66334057,37.40220772,37.95434921,38.41325194,38.8672715,39.3682278,39.9108986,40.45798966,40.97130407,41.44164468,41.90066608
2,E121145,X121,9.740666886,9.75995499,9.769918616,9.78161398,9.80703891,9.855737681,9.932479905,10.03742655,10.16836763,10.32331122,10.50175963,10.70581612,10.93288139,11.17849607,11.43473709,11.69179118,11.94069048,12.17592442,12.3969284,12.60783036,12.81539007,13.02589908,13.24243838,13.46386935,13.6857818,13.90355709,14.11589018,14.32542427,14.53773301,14.75888035,14.9930147,15.24149458,15.50413351,15.7818144,16.07869734,16.40212664,16.75940989,17.15391681,17.572705,17.9913319,18.37613644,18.69141677,18.90874041,19.01494856,19.01552733,18.93165627,18.79211719,18.62382694,18.44513878,18.26411874,18.08121216,17.89451194,17.70419027,17.51331633,17.32615487,17.14557075,16.97140727,16.80073043,16.6296431,16.45540077,16.27748093,16.0970635,15.91546419,15.73256937,15.54675284,15.3566644,15.16289325,14.96859448,14.77838943,14.59596319,14.42170027,14.25174764,14.07910409,13.8962741,13.69816057,13.48309753,13.25443413,13.01637833,12.77209114,12.52348743,12.27236067,12.02203447,11.77804641,11.54698219,11.33386699,11.13969684,10.9609456,10.79206291,10.62979449,10.47704753,10.34374044,10.24238372,10.18257358,10.16757741,10.19636498,10.2718701,10.41277206,10.66303928,11.09249704,11.78456701,12.83816284,14.26330457,16.02818189,18.04068502,20.16082361,22.22665276,24.08779129,25.63765595,26.83319379,27.69429504,28.28375042,28.67780333,28.93486763,29.09873541,29.1844398,29.19732327,29.14747169,29.05439036,28.94303943,28.83527591,28.74262706,28.66490463,28.59548612,28.53023077,28.47610312,28.45146497,28.47713449,28.56740736,28.72212019,28.92497112,29.14871362,29.3648083,29.55310571,29.70707144,29.83275439,29.94302223,30.05096444,30.16562165,30.29068695,30.42814547,30.58048097,30.75053206,30.93906822,31.14187905,31.34852933,31.54434533,31.71500803,31.85148049,31.95051269,32.01909287,32.06370692,32.08683035,32.08624936,32.05717418,31.99626565,31.90501647,31.79032913,31.66199301,31.52840059,31.39302598,31.25280845,31.10065164,30.93001926,30.73801574,30.52636554,30.2998127,30.06318316,29.81886369,29.5660063,29.30167553,29.02306058,28.72943932,28.42382359,28.11228798,27.80196676,27.49982945,27.21103989,26.93736139,26.67591916,26.41883787,26.15440079,25.86983801,25.5554924,25.20815078,24.83739138,24.45931934,24.09101302,23.74424295,23.42102392,23.11356345,22.80853327,22.49368837,22.16376144,21.8226166,21.48101722,21.15048052,20.83353583,20.52502648,20.21460188,19.8925641,19.55541234,19.20795988,18.86077112,18.52444358,18.20438168,17.89938295,17.60620466,17.32206088,17.05314577,16.81216686,16.61295968,16.46350684,16.36080585,16.29059307,16.2325153,16.1689798,16.09323391,16.01313048,15.94665047,15.90920607,15.90757795,15.93899828,15.99535335,16.06982463,16.16259567,16.28276459,16.44526364,16.66439462,16.95014321,17.30299009,17.71896286,18.20128136,18.76204696,19.42130004,20.2017307,21.12135901,22.18806425,23.39836518,24.74003414,26.19651171,27.74080469,29.3315739,30.91310913,32.41230943,33.75030667,34.86464227,35.73337185,36.3867949,36.89821671,37.35570192,37.82908614,38.34264308,38.87043912,39.36871518,39.80742381,40.19169795,40.56036891
3,E121184,X121,11.44531372,11.47959611,11.50242923,11.52070888,11.54354901,11.58029881,11.63831786,11.7217921,11.83201272,11.96845828,12.12967918,12.31494709,12.51916005,12.73718219,12.96259239,13.18857392,13.40933678,13.62150197,13.82497621,14.02286877,14.22021118,14.42178962,14.63000518,14.84384436,15.05942442,15.27217436,15.48034147,15.68593899,15.89427282,16.11189977,16.34415158,16.59366204,16.86072818,17.14525308,17.44890007,17.77571574,18.13012452,18.51374148,18.91506174,19.31249417,19.67593205,19.97305067,20.17799296,20.2790865,20.28213061,20.20738825,20.08149608,19.9281946,19.76216583,19.58813301,19.40405295,19.20878615,19.0048734,18.79880216,18.5978565,18.40617528,18.22257653,18.04137665,17.85563824,17.66092985,17.45744124,17.24935052,17.04213727,16.83918129,16.63937023,16.43957632,16.23722157,16.03251506,15.82872148,15.6302303,15.43955302,15.25510247,15.07112322,14.87999351,14.67566517,14.45584596,14.22445813,13.98762901,13.75083325,13.51729177,13.28802565,13.06344636,12.84513786,12.63637729,12.44093298,12.26103871,12.09617273,11.94405938,11.80310281,11.67475915,11.5656924,11.48463996,11.43816361,11.42756603,11.45024421,11.50688649,11.61275352,11.80797954,12.16016611,12.75476973,13.69977875,15.02376385,16.71608669,18.70292999,20.85246866,22.99692413,24.96781086,26.6348042,27.93377835,28.87240384,29.51200991,29.93585722,30.21299998,30.39683509,30.50526471,30.54059374,30.50670145,30.41754901,30.29652655,30.16931044,30.0556393,29.96492839,29.89771458,29.85155079,29.82900991,29.83870369,29.89294804,30.00227535,30.16896451,30.38431352,30.63036467,30.88512364,31.12880758,31.34842388,31.53931255,31.70404733,31.84959842,31.98799493,32.13115212,32.28927296,32.46899308,32.67112761,32.88963753,33.11287549,33.3271217,33.52119965,33.68979361,33.83349347,33.95408932,34.05288604,34.12482651,34.16112348,34.15497169,34.10710911,34.02785213,33.93354313,33.83865313,33.74788888,33.65276978,33.53505691,33.37272054,33.16103707,32.90932899,32.63851534,32.37065211,32.1178363,31.87654971,31.63052675,31.3606063,31.05617645,30.72191896,30.376427,30.04316212,29.73273084,29.4397082,29.14612995,28.83195896,28.48686588,28.11653751,27.74001191,27.37945631,27.04784605,26.74118187,26.43843872,26.11040442,25.73929023,25.32517938,24.88523295,24.44508273,24.02715239,23.64170091,23.28421531,22.93953545,22.59006881,22.22364087,21.83845013,21.44225258,21.04555355,20.65781513,20.28557523,19.93230047,19.59848264,19.28112639,18.97329588,18.66501636,18.34621405,18.01095435,17.66393003,17.32061009,17.00427641,16.73838468,16.53712413,16.39883423,16.3066306,16.23632878,16.16794575,16.09487831,16.02778309,15.98719886,15.98853885,16.03365353,16.10802957,16.18663879,16.24602931,16.27711627,16.29247594,16.32430824,16.41398549,16.60230559,16.9115321,17.33936431,17.87671822,18.51408431,19.2507883,20.10074401,21.0918332,22.25823969,23.62763844,25.20863564,26.98557179,28.90583965,30.88586433,32.82979524,34.63484819,36.21020382,37.49995145,38.5010947,39.26642659,39.88564417,40.45021457,41.01676787,41.58457709,42.11096298,42.55303549,42.90729693,43.22720214,43.60677735
4,E97163,X97,5.227427632,5.230527232,5.234869814,5.247334601,5.273708218,5.317367194,5.379298555,5.45956488,5.559167488,5.680989341,5.829002645,6.007933681,6.214169597,6.440529065,6.676243458,6.910105413,7.133946505,7.344932602,7.545903966,7.743666194,7.945787254,8.157197232,8.378109756,8.604245435,8.828794657,9.046552478,9.256920309,9.463757109,9.673761879,9.893849328,10.12909595,10.38248467,10.65655176,10.95571286,11.28736327,11.66016722,12.07943771,12.54270645,13.02750567,13.5003581,13.92082304,14.25049391,14.46305837,14.55150413,14.52923364,14.42417112,14.26833211,14.0876643,13.89645708,13.69789622,13.48876031,13.2682275,13.04042738,12.81396892,12.59795493,12.39749251,12.21133682,12.03280439,11.8532789,11.66626483,11.46981228,11.26622876,11.05965044,10.85307798,10.64632066,10.43758682,10.22574932,10.01213224,9.80054798,9.595426637,9.399126901,9.210003551,9.022346375,8.828330878,8.621000316,8.396101337,8.155332772,7.903410946,7.646088807,7.389118477,7.137920966,6.897752941,6.673531932,6.468863973,6.28463061,6.118203981,5.964345271,5.818219252,5.679378393,5.553606326,5.451913438,5.385045528,5.357762495,5.36626367,5.40193629,5.461952162,5.563693813,5.756597618,6.123634656,6.767761118,7.814729467,9.294471254,11.18966662,13.41208211,15.81169714,18.20225682,20.39867711,22.25738862,23.70585266,24.74955847,25.45429533,25.91320771,26.20746264,26.40286719,26.52345168,26.57150841,26.54632679,26.45581173,26.31928187,26.16257016,26.00995439,25.8778461,25.77318627,25.69662446,25.64960857,25.63616017,25.66518226,25.74783593,25.8917143,26.09619108,26.35015907,26.63289685,26.91785198,27.17816653,27.39265214,27.55105338,27.65603592,27.73183673,27.81241698,27.93240975,28.11789939,28.37756665,28.69900032,29.05196614,29.39796146,29.7029191,29.94791789,30.13304082,30.2708973,30.38193165,30.47498631,30.54578389,30.58167086,30.57043701,30.50896547,30.40664317,30.28161513,30.15210808,30.02757747,29.90445786,29.76641042,29.59608362,29.38346888,29.12982021,28.8457521,28.54477712,28.23645454,27.92299774,27.60066397,27.26457663,26.91376797,26.55361288,26.19427383,25.84282823,25.49978702,25.15839948,24.80805326,24.43982237,24.05116704,23.64748898,23.23987787,22.84036394,22.45704274,22.09259379,21.73950974,21.38767599,21.02733838,20.65098959,20.25459075,19.8380155,19.405053,18.96302241,18.52157946,18.09034633,17.67651725,17.28094712,16.89490814,16.50757955,16.10951161,15.69765045,15.27769625,14.8622354,14.46528905,14.09591314,13.7540038,13.43076402,13.1144352,12.79588709,12.47810964,12.17380344,11.89999728,11.67074751,11.4912077,11.35596497,11.25239437,11.16725179,11.09285657,11.03089174,10.98841415,10.97178238,10.98241797,11.01562248,11.06435631,11.12567455,11.20582078,11.32073299,11.49169297,11.73815342,12.07371078,12.49796232,13.0032363,13.5921015,14.28127736,15.1005258,16.08565959,17.26984911,18.67468039,20.3015934,22.12699115,24.10489614,26.16732836,28.24041962,30.24902233,32.11493911,33.76533287,35.1489349,36.25411866,37.11869181,37.82205386,38.4592084,39.10654808,39.79103481,40.48235068,41.12662698,41.68488862,42.16187657,42.60933611
5,E97143,X97,10.85416953,10.82412032,10.79552968,10.77772017,10.78065195,10.81269587,10.87916583,10.98244182,11.12326083,11.30194375,11.51856026,11.77418318,12.06150201,12.37138532,12.69129424,13.00721446,13.30652322,13.5808669,13.82823157,14.05334228,14.26579991,14.47635958,14.69283165,14.91753422,15.14746614,15.37665173,15.60180293,15.82451075,16.05134433,16.29161753,16.55420338,16.84532569,17.1685861,17.52696338,17.92509984,18.36959026,18.86586858,19.4142509,19.99396695,20.56997183,21.09510455,21.51958685,21.80424796,21.93232957,21.91452344,21.78434711,21.58563912,21.3580006,21.12652745,20.8993763,20.6724311,20.43882859,20.19807339,19.95752031,19.7290014,19.52264832,19.3415868,19.18022989,19.02688928,18.86910578,18.69886807,18.5151547,18.32287172,18.12971852,17.94098311,17.75816998,17.58027043,17.40604663,17.23590261,17.07202406,16.91670736,16.76990488,16.62743765,16.48099602,16.32007465,16.13354067,15.91616928,15.668029,15.39327909,15.0991916,14.79472097,14.48925022,14.19138378,13.90764074,13.64131249,13.39203315,13.15665377,12.93174081,12.71657817,12.51472089,12.33522758,12.18958321,12.0887502,12.04209804,12.0602587,12.16185935,12.38152108,12.77448141,13.41314923,14.37397441,15.74460773,17.51533028,19.64079478,22.01786115,24.49564223,26.89910039,29.06261104,30.86511146,32.25399582,33.24757843,33.91545907,34.34682189,34.61452825,34.77690589,34.85621746,34.85893779,34.79270112,34.6743312,34.5288682,34.38228874,34.2531899,34.14842145,34.06483739,33.99587827,33.94022962,33.90556129,33.90660325,33.95899553,34.07172234,34.24217406,34.4554803,34.68807927,34.91393895,35.11103789,35.26639751,35.37891956,35.45960626,35.53456372,35.63385875,35.78467411,36.00390127,36.29168982,36.62937936,36.98319008,37.31342495,37.58656622,37.78556747,37.91361931,37.98765336,38.03454534,38.07019807,38.09794566,38.11204502,38.10465303,38.07260223,38.0198242,37.95395434,37.87956524,37.79251924,37.67940316,37.51958484,37.30511592,37.03965395,36.73987446,36.42800853,36.12127511,35.82397216,35.52677145,35.21344649,34.87158204,34.50135859,34.11811175,33.74724394,33.40669845,33.09990133,32.81404883,32.52616959,32.21383056,31.86515734,31.48322142,31.08293708,30.68258344,30.29474377,29.92212787,29.55412493,29.17816178,28.78610494,28.37747012,27.95852774,27.53832314,27.12420719,26.71939751,26.32319408,25.93295,25.54622932,25.16109116,24.77447037,24.38359345,23.985931,23.58112118,23.17264227,22.76757239,22.3739087,21.9964278,21.633577,21.27781044,20.9205961,20.55884794,20.20235723,19.8718216,19.59192048,19.38110895,19.24259948,19.16144542,19.10983663,19.05885822,18.99113139,18.90860565,18.83257081,18.78783326,18.79089731,18.84351835,18.93391184,19.04496528,19.16506639,19.29593031,19.45342433,19.66140175,19.94564714,20.323186,20.80070778,21.38907754,22.10713815,22.98226708,24.04283868,25.30486967,26.7595549,28.3695951,30.07853784,31.82798342,33.57553296,35.30612775,37.00928531,38.65961988,40.20484516,41.57199335,42.69291811,43.53655442,44.12921181,44.54980023,44.90265123,45.28522843,45.74289189,46.26999015,46.82971243,47.38142831,47.90362355
6,E121122,X121,5.945845961,5.950497617,5.950932721,5.955793551,5.975242735,6.01832678,6.090828107,6.194709951,6.329069071,6.491667196,6.680098078,6.893698323,7.128088532,7.379208704,7.641370028,7.907593691,8.170826672,8.425616515,8.669647513,8.904377227,9.134208738,9.364319665,9.598113555,9.835587377,10.07325589,10.30640093,10.53267866,10.75365739,10.97482887,11.20381843,11.44786105,11.71199074,11.9988963,12.31026564,12.64843109,13.01671166,13.41744974,13.84908224,14.2964,14.73474967,15.13178634,15.4540363,15.67558864,15.78550828,15.79066524,15.7124268,15.57866136,15.41478839,15.23773457,15.05468076,14.86571772,14.66971312,14.46767459,14.26361012,14.06277836,13.86911541,13.6835786,13.50422048,13.32771631,13.15118395,12.97309387,12.79290043,12.60988123,12.42228412,12.22821426,12.02707516,11.82088817,11.6141798,11.41214312,11.21781966,11.02985335,10.84221347,10.64622948,10.43415341,10.20249664,9.953009468,9.693267889,9.4305976,9.169412012,8.910546165,8.652635727,8.394671136,8.138028514,7.886711028,7.645753564,7.418986296,7.207828886,7.01254488,6.834721124,6.67808922,6.550505934,6.459939939,6.410592289,6.401332837,6.429246368,6.498709023,6.633221459,6.884170964,7.329757173,8.060728804,9.182766097,10.70543457,12.59467942,14.75240882,17.02877768,19.24958311,21.25274057,22.92366376,24.21667307,25.15387736,25.80301431,26.24550081,26.54274793,26.73948125,26.84920111,26.87513887,26.82661682,26.72496978,26.5998167,26.47952262,26.3820238,26.31113872,26.26012748,26.22035169,26.1911462,26.18367157,26.21610402,26.30515307,26.45717884,26.66362263,26.9026263,27.14601723,27.36857773,27.55560806,27.70598662,27.83020985,27.94527974,28.06933076,28.21353546,28.38185497,28.57205339,28.77784946,28.99153233,29.2061406,29.41663927,29.61982764,29.81289805,29.99128317,30.14465785,30.26135538,30.32954594,30.34177999,30.29979534,30.21583224,30.10949948,30.00086731,29.90277495,29.81602306,29.72978025,29.62725227,29.49171115,29.32086884,29.12139082,28.90509563,28.68161735,28.45291859,28.21265598,27.95096707,27.66176233,27.34813082,27.02226595,26.7002663,26.3929154,26.0965124,25.79765859,25.47978971,25.13231493,24.75686349,24.3670032,23.98146849,23.61468584,23.26990921,22.93872113,22.60680763,22.26279,21.90692587,21.54852938,21.19885672,20.86240848,20.53203701,20.19137431,19.82381731,19.42306599,18.99887732,18.57516051,18.1800471,17.8246846,17.50153831,17.18631557,16.84950202,16.47116842,16.0515461,15.61194033,15.18571111,14.80396677,14.48269917,14.22035621,13.98935332,13.76541917,13.53474515,13.29889647,13.07205347,12.87260548,12.71378081,12.59798762,12.51735979,12.45919044,12.41317864,12.37403584,12.34205528,12.3193,12.30736014,12.30858146,12.32941717,12.38279776,12.48672218,12.65888119,12.90950385,13.23748127,13.62510742,14.05268564,14.51876678,15.0473643,15.68418789,16.48125905,17.47817294,18.68751456,20.0890672,21.63615794,23.27284782,24.94871668,26.63035327,28.28647337,29.87148895,31.32333534,32.57904854,33.60050701,34.39447084,35.01341615,35.53412981,36.0238924,36.51041242,36.97455886,37.37977081,37.71145326,38.00086888,38.32040994
7,E12111,X121,7.429002213,7.426705495,7.427344338,7.438239619,7.466614761,7.518299261,7.597153118,7.705372131,7.844213527,8.014440187,8.216051943,8.449319054,8.707644972,8.983748678,9.268664603,9.553057529,9.828828072,10.09055417,10.33647754,10.56856821,10.79140591,11.01014221,11.22839291,11.44705488,11.66443348,11.87833343,12.08858357,12.29809405,12.5125119,12.73855393,12.98215455,13.24763535,13.53837332,13.85838918,14.21340573,14.60990975,15.05166394,15.53599245,16.04177742,16.53695362,16.98155191,17.33626306,17.57291215,17.68258842,17.67763491,17.58608759,17.44093723,17.26916842,17.08539289,16.89205127,16.68421227,16.46034951,16.22534291,15.99048271,15.76883256,15.56923966,15.39229372,15.23021882,15.07059327,14.90197855,14.71858653,14.5218124,14.31835129,14.11654687,13.92107694,13.73236774,13.54800832,13.36507161,13.18191605,12.99840521,12.8146169,12.62907005,12.43773265,12.23456818,12.01346102,11.76953051,11.50369732,11.2202446,10.92505163,10.62421909,10.32300907,10.02560899,9.735281322,9.45447483,9.184788427,8.927057046,8.681889889,8.451223995,8.239731075,8.053113526,7.899395145,7.785575262,7.715524039,7.690307265,7.712397517,7.793437123,7.962921192,8.273287873,8.796610663,9.611047121,10.8051788,12.3757705,14.28291777,16.43034035,18.67618412,20.85725665,22.82178231,24.46170083,25.73254924,26.65296329,27.28496729,27.70509725,27.97299525,28.13673665,28.21579291,28.21939563,28.16038346,28.05939116,27.94093346,27.82528191,27.72185548,27.62841042,27.5368269,27.44245793,27.35305373,27.28984547,27.27764482,27.3350191,27.46533171,27.65380241,27.87191344,28.08714291,28.27371216,28.41962003,28.52758597,28.61083656,28.68726748,28.77490972,28.8868119,29.03246418,29.2179787,29.44495366,29.70850443,29.99597339,30.28799072,30.56246534,30.80040335,30.99086997,31.13003925,31.22681311,31.28951653,31.32283321,31.32798005,31.30504023,31.25627163,31.1876595,31.10732942,31.02134667,30.9294092,30.8233265,30.68724738,30.51097966,30.29206503,30.03881773,29.76696103,29.49235186,29.22359381,28.9585973,28.68673472,28.39554313,28.07831397,27.73864079,27.39084813,27.05069693,26.72704013,26.41841088,26.11445789,25.80200706,25.47241334,25.12623077,24.77277466,24.4246487,24.09013139,23.76810689,23.44399336,23.10100833,22.72811733,22.32603027,21.90806116,21.49516049,21.10706322,20.7535898,20.43008381,20.11923277,19.7980524,19.44766336,19.06539841,18.66263871,18.25964367,17.8767904,17.52613197,17.20674773,16.90568362,16.60388898,16.28480152,15.94194142,15.58322778,15.22863656,14.89971571,14.61310099,14.37553046,14.18266577,14.02172866,13.87708335,13.73655236,13.59594034,13.46011382,13.34282105,13.25941443,13.22123041,13.23405329,13.29610516,13.39833868,13.52659083,13.66579628,13.80557314,13.94493938,14.09409707,14.27490998,14.5169288,14.84784491,15.29347698,15.87364471,16.60145437,17.48493414,18.52925354,19.73825988,21.11432133,22.65557164,24.35166063,26.16744651,28.03826588,29.87981611,31.59416399,33.08996112,34.3076945,35.23984997,35.93482615,36.48036889,36.97248908,37.48414173,38.04192912,38.62240351,39.18253256,39.68771404,40.13318601,40.54765169
